filename,width,height,class,xmin,ymin,xmax,ymax
1490.jpg,333,500,pistol,32,35,321,487
1491.jpg,333,500,pistol,22,11,320,434
1491.jpg,333,500,pistol,2,223,325,500
1492.jpg,500,420,pistol,60,185,341,388
1492.jpg,500,420,pistol,151,36,431,240
1493.jpg,500,375,pistol,130,11,442,346
1494.jpg,500,375,pistol,15,24,491,324
1495.jpg,500,375,pistol,15,20,489,280
1496.jpg,500,366,pistol,76,132,450,350
1496.jpg,500,366,pistol,104,10,472,200
1497.jpg,500,388,pistol,19,53,462,356
1498.jpg,500,375,pistol,27,17,476,298
1499.jpg,500,320,pistol,2,12,492,310
1500.jpg,500,375,pistol,111,67,410,337
1501.jpg,500,375,pistol,215,28,309,362
1502.jpg,500,375,pistol,117,93,395,303
1503.jpg,500,375,pistol,120,71,403,290
1504.jpg,329,500,pistol,142,208,297,465
1505.jpg,375,500,pistol,108,16,354,481
1506.jpg,500,333,pistol,2,11,440,330
1507.jpg,500,375,pistol,13,20,486,246
1508.jpg,500,268,pistol,184,47,350,177
1509.jpg,500,195,pistol,84,44,94,56
1509.jpg,500,195,pistol,212,42,223,57
1510.jpg,500,455,pistol,50,28,402,411
1511.jpg,500,353,pistol,3,17,422,189
1512.jpg,375,500,pistol,175,168,193,203
1513.jpg,375,500,pistol,227,132,267,174
1514.jpg,375,500,pistol,199,162,211,178
1515.jpg,500,375,pistol,170,115,456,320
1516.jpg,500,375,pistol,93,91,435,333
1517.jpg,500,375,pistol,253,115,279,136
1518.jpg,375,500,pistol,185,258,208,275
1519.jpg,500,375,pistol,133,161,230,302
1519.jpg,500,375,pistol,31,174,113,280
1519.jpg,500,375,pistol,245,154,325,268
1519.jpg,500,375,pistol,326,162,412,319
1519.jpg,500,375,pistol,417,171,500,288
1519.jpg,500,375,pistol,427,2,495,59
1519.jpg,500,375,pistol,264,47,341,146
1519.jpg,500,375,pistol,77,40,139,143
1519.jpg,500,375,pistol,141,34,201,132
1519.jpg,500,375,pistol,329,2,373,39
1519.jpg,500,375,pistol,205,46,276,144
1520.jpg,500,375,pistol,272,128,436,328
1520.jpg,500,375,pistol,4,185,90,328
1520.jpg,500,375,pistol,99,138,191,312
1520.jpg,500,375,pistol,179,133,293,300
1520.jpg,500,375,pistol,1,15,76,114
1520.jpg,500,375,pistol,36,67,231,134
1520.jpg,500,375,pistol,87,14,339,112
1520.jpg,500,375,pistol,334,92,499,150
1520.jpg,500,375,pistol,302,13,439,83
1521.jpg,900,675,pistol,29,128,764,452
1521.jpg,900,675,pistol,314,272,870,609
1522.jpg,500,400,pistol,36,10,463,387
1523.jpg,500,333,pistol,12,141,231,286
1523.jpg,500,333,pistol,134,29,272,234
1523.jpg,500,333,pistol,254,155,488,299
1524.jpg,500,333,pistol,38,58,471,305
1525.jpg,500,333,pistol,102,81,423,312
1526.jpg,387,500,pistol,83,350,108,383
1526.jpg,387,500,pistol,36,76,73,186
1526.jpg,387,500,pistol,250,57,294,85
1526.jpg,387,500,pistol,290,167,333,198
1526.jpg,387,500,pistol,183,388,193,409
1527.jpg,500,400,pistol,97,123,410,278
1528.jpg,500,375,pistol,1,32,479,367
1529.jpg,500,375,pistol,96,13,499,373
1530.jpg,500,375,pistol,35,56,480,350
1531.jpg,500,375,pistol,88,157,401,360
1532.jpg,500,375,pistol,159,144,400,350
1533.jpg,375,500,pistol,72,121,375,487
1534.jpg,500,375,pistol,258,108,442,298
1535.jpg,500,333,pistol,185,161,247,199
1536.jpg,500,333,pistol,317,132,453,197
1537.jpg,500,419,pistol,149,26,499,372
1538.jpg,333,500,pistol,182,176,200,198
1539.jpg,500,424,pistol,162,18,499,421
1540.jpg,333,500,pistol,17,58,316,456
1541.jpg,350,376,pistol,14,11,335,252
1542.jpg,500,333,pistol,54,142,354,288
1542.jpg,500,333,pistol,203,52,444,215
1543.jpg,320,209,pistol,126,8,162,114
1544.jpg,500,375,pistol,181,136,289,279
1545.jpg,500,333,pistol,109,57,396,284
1546.jpg,500,333,pistol,85,9,432,333
1547.jpg,313,500,pistol,101,278,149,382
1548.jpg,500,333,pistol,39,220,112,246
1548.jpg,500,333,pistol,190,222,266,254
1548.jpg,500,333,pistol,389,217,463,246
1549.jpg,500,333,pistol,306,123,360,151
1550.jpg,500,432,pistol,1,75,246,276
1551.jpg,334,500,pistol,192,224,247,249
1551.jpg,334,500,pistol,136,180,167,221
1552.jpg,333,500,pistol,94,131,123,166
1553.jpg,500,334,pistol,96,53,159,136
1554.jpg,334,500,pistol,127,287,162,325
1555.jpg,500,332,pistol,83,1,430,320
1556.jpg,500,332,pistol,92,73,449,314
1557.jpg,500,332,pistol,63,40,490,321
1558.jpg,500,400,pistol,32,169,403,391
1559.jpg,500,375,pistol,29,97,438,349
1560.jpg,400,500,pistol,74,101,165,228
1561.jpg,500,375,pistol,9,68,488,284
1562.jpg,375,500,pistol,40,250,373,360
1563.jpg,500,375,pistol,30,102,475,293
1564.jpg,500,375,pistol,18,71,489,274
1565.jpg,375,500,pistol,1,286,328,403
1565.jpg,375,500,pistol,243,184,367,240
1566.jpg,500,351,pistol,238,134,348,243
1567.jpg,500,281,pistol,33,26,449,271
1568.jpg,500,281,pistol,162,21,285,235
1569.jpg,500,334,pistol,12,50,407,331
1570.jpg,407,500,pistol,21,13,406,476
1571.jpg,400,282,pistol,91,50,331,211
1572.jpg,500,340,pistol,13,26,482,296
1573.jpg,500,262,pistol,29,57,315,262
1573.jpg,500,262,pistol,241,120,412,261
1574.jpg,500,390,pistol,16,66,255,361
1574.jpg,500,390,pistol,253,16,481,367
1575.jpg,500,449,pistol,16,219,244,397
1575.jpg,500,449,pistol,252,208,482,430
1575.jpg,500,449,pistol,29,52,230,224
1575.jpg,500,449,pistol,288,37,468,156
1576.jpg,500,375,pistol,8,119,488,287
1577.jpg,320,302,pistol,111,21,294,254
1578.jpg,455,500,pistol,164,276,268,346
1579.jpg,500,429,pistol,1,1,323,339
1580.jpg,500,333,pistol,29,65,431,303
1581.jpg,333,500,pistol,10,53,295,208
1582.jpg,500,333,pistol,11,118,465,282
1582.jpg,500,333,pistol,150,1,342,70
1582.jpg,500,333,pistol,375,7,499,80
1583.jpg,333,500,pistol,8,66,302,238
1584.jpg,500,333,pistol,268,88,337,136
1585.jpg,500,333,pistol,60,166,100,227
1585.jpg,500,333,pistol,166,164,192,231
1586.jpg,500,375,pistol,1,72,500,303
1587.jpg,500,386,pistol,339,111,368,128
1588.jpg,500,271,pistol,1,18,494,260
1589.jpg,500,364,pistol,36,51,454,247
1590.jpg,500,375,pistol,44,199,290,362
1590.jpg,500,375,pistol,131,109,361,271
1590.jpg,500,375,pistol,203,17,427,177
1591.jpg,500,375,pistol,151,53,317,268
1591.jpg,500,375,pistol,245,126,409,347
1592.jpg,500,333,pistol,397,108,486,203
1593.jpg,500,357,pistol,30,87,491,318
1594.jpg,500,334,pistol,129,62,325,185
1594.jpg,500,334,pistol,251,65,393,192
1595.jpg,500,380,pistol,9,10,488,369
1596.jpg,500,357,pistol,130,67,374,218
1596.jpg,500,357,pistol,133,134,375,287
1597.jpg,500,334,pistol,187,26,217,48
1598.jpg,500,375,pistol,1,98,499,375
1598.jpg,500,375,pistol,1,1,500,209
1599.jpg,267,500,pistol,6,60,182,275
1600.jpg,500,331,pistol,225,172,277,247
1601.jpg,500,499,pistol,3,17,488,219
1602.jpg,375,500,pistol,53,48,231,456
1603.jpg,500,347,pistol,28,34,461,326
1604.jpg,500,313,pistol,21,35,466,304
1605.jpg,500,298,pistol,379,156,463,220
1606.jpg,450,306,pistol,64,36,389,282
1607.jpg,500,356,pistol,30,226,176,320
1607.jpg,500,356,pistol,7,153,179,255
1607.jpg,500,356,pistol,102,89,214,136
1607.jpg,500,356,pistol,184,138,347,239
1607.jpg,500,356,pistol,238,238,346,324
1607.jpg,500,356,pistol,317,205,459,306
1607.jpg,500,356,pistol,322,103,450,195
1607.jpg,500,356,pistol,181,33,303,129
1607.jpg,500,356,pistol,30,7,213,139
1607.jpg,500,356,pistol,265,7,438,99
1608.jpg,500,375,pistol,168,15,314,98
1608.jpg,500,375,pistol,119,115,229,196
1608.jpg,500,375,pistol,267,117,381,198
1608.jpg,500,375,pistol,33,213,142,294
1608.jpg,500,375,pistol,346,227,453,313
1609.jpg,500,375,pistol,1,1,461,375
1610.jpg,375,500,pistol,23,159,174,242
1611.jpg,333,500,pistol,10,283,290,429
1612.jpg,500,334,pistol,23,31,420,210
1613.jpg,500,375,pistol,26,88,490,323
1614.jpg,500,263,pistol,153,106,175,124
1615.jpg,500,332,pistol,272,126,478,253
1616.jpg,500,375,pistol,50,70,373,348
1617.jpg,500,333,pistol,235,146,258,166
1618.jpg,333,500,pistol,209,232,220,247
1619.jpg,500,333,pistol,308,133,340,165
1620.jpg,500,333,pistol,29,82,464,252
1621.jpg,575,431,pistol,20,23,536,414
1622.jpg,500,375,pistol,293,100,355,146
1623.jpg,500,256,pistol,13,9,468,247
1624.jpg,500,375,pistol,167,140,495,336
1625.jpg,500,375,pistol,68,185,248,255
1625.jpg,500,375,pistol,241,112,386,167
1626.jpg,450,338,pistol,76,50,383,261
1627.jpg,500,255,pistol,207,115,254,159
1628.jpg,460,345,pistol,26,93,445,264
1629.jpg,500,375,pistol,146,122,374,307
1630.jpg,500,281,pistol,66,27,424,199
1631.jpg,500,281,pistol,18,16,476,243
1632.jpg,500,281,pistol,25,16,473,245
1633.jpg,500,398,pistol,70,157,315,382
1633.jpg,500,398,pistol,141,27,400,197
1634.jpg,479,367,pistol,92,54,374,259
1635.jpg,485,500,pistol,307,143,351,184
1636.jpg,500,333,pistol,99,11,485,331
1637.jpg,500,262,pistol,9,18,484,230
1638.jpg,500,375,pistol,57,11,475,301
1639.jpg,500,375,pistol,16,27,474,343
1640.jpg,500,235,pistol,14,15,477,212
1641.jpg,500,400,pistol,16,110,198,375
1642.jpg,500,375,pistol,49,40,473,328
1643.jpg,500,375,pistol,96,69,446,332
1644.jpg,500,375,pistol,16,16,478,278
1645.jpg,500,375,pistol,61,47,469,348
1646.jpg,500,375,pistol,79,75,436,327
1647.jpg,500,375,pistol,69,45,468,324
1648.jpg,500,375,pistol,36,82,470,370
1649.jpg,500,327,pistol,58,46,439,230
1650.jpg,500,375,pistol,26,51,449,355
1651.jpg,500,375,pistol,4,48,483,366
1652.jpg,500,375,pistol,78,46,478,301
1653.jpg,500,375,pistol,24,35,456,215
1654.jpg,500,333,pistol,35,20,453,313
1655.jpg,500,500,pistol,209,153,312,409
1656.jpg,200,151,pistol,6,5,200,148
1657.jpg,400,300,pistol,44,10,344,276
1658.jpg,500,456,pistol,86,143,476,425
1659.jpg,450,500,pistol,251,74,332,193
1660.jpg,334,500,pistol,136,225,184,256
1661.jpg,564,423,pistol,27,44,519,319
1662.jpg,500,375,pistol,137,52,472,275
1663.jpg,500,375,pistol,249,149,287,185
1664.jpg,500,292,pistol,91,18,174,201
1665.jpg,500,399,pistol,57,133,359,365
1666.jpg,500,399,pistol,24,188,129,221
1667.jpg,415,500,pistol,3,57,206,406
1668.jpg,500,375,pistol,115,172,369,348
1669.jpg,500,375,pistol,11,19,345,348
1670.jpg,500,375,pistol,77,9,353,371
1671.jpg,500,375,pistol,1,42,496,375
1672.jpg,450,261,pistol,50,61,185,115
1673.jpg,400,282,pistol,51,47,336,237
1674.jpg,500,334,pistol,1,1,498,333
1675.jpg,480,361,pistol,8,34,472,342
1676.jpg,500,326,pistol,204,1,497,324
1677.jpg,491,248,pistol,4,2,481,244
1678.jpg,375,500,pistol,128,64,325,404
1679.jpg,491,500,pistol,150,1,489,449
1680.jpg,450,325,pistol,40,95,448,318
1680.jpg,450,325,pistol,9,2,428,200
1681.jpg,375,500,pistol,240,220,265,243
1681.jpg,375,500,pistol,231,128,278,146
1682.jpg,500,375,pistol,94,67,140,82
1683.jpg,500,375,pistol,356,225,498,374
1684.jpg,480,360,pistol,327,149,347,164
1685.jpg,480,360,pistol,290,171,346,215
1686.jpg,500,375,pistol,290,167,323,199
1687.jpg,540,414,pistol,69,13,497,376
1687.jpg,540,414,pistol,43,1,213,210
1688.jpg,500,329,pistol,134,81,291,161
1689.jpg,500,375,pistol,331,147,355,173
1690.jpg,500,375,pistol,223,195,244,222
1690.jpg,500,375,pistol,435,298,500,343
1691.jpg,500,375,pistol,211,158,261,211
1692.jpg,500,375,pistol,127,149,292,235
1693.jpg,500,320,pistol,32,36,461,288
1694.jpg,500,333,pistol,31,78,500,309
1695.jpg,500,375,pistol,79,148,380,281
1696.jpg,500,375,pistol,20,89,284,260
1697.jpg,500,333,pistol,47,12,464,264
1698.jpg,500,375,pistol,3,50,494,330
1699.jpg,333,500,pistol,134,328,197,431
1700.jpg,500,375,pistol,15,198,211,318
1700.jpg,500,375,pistol,91,73,412,277
1701.jpg,500,375,pistol,80,86,482,374
1702.jpg,450,300,pistol,38,22,409,285
1703.jpg,500,369,pistol,6,1,492,363
1704.jpg,402,500,pistol,127,174,155,194
1705.jpg,758,407,pistol,4,49,751,318
1706.jpg,500,332,pistol,40,160,136,235
1707.jpg,500,332,pistol,234,137,257,190
1708.jpg,500,332,pistol,208,157,236,222
1709.jpg,500,332,pistol,265,94,274,115
1710.jpg,500,375,pistol,34,45,478,360
1711.jpg,500,375,pistol,82,15,470,355
1712.jpg,500,375,pistol,16,25,500,349
1713.jpg,342,500,pistol,194,175,294,259
1714.jpg,500,333,pistol,341,77,397,103
1715.jpg,500,375,pistol,220,67,274,91
1716.jpg,500,375,pistol,76,1,369,204
1717.jpg,480,360,pistol,1,5,465,274
1718.jpg,360,277,pistol,10,6,347,267
1719.jpg,500,375,pistol,17,38,494,344
1720.jpg,500,375,pistol,139,144,297,241
1720.jpg,500,375,pistol,224,227,329,300
1721.jpg,450,300,pistol,27,25,199,185
1722.jpg,500,375,pistol,42,64,451,327
1723.jpg,768,1024,pistol,42,110,705,994
1724.jpg,358,500,pistol,19,61,74,198
1725.jpg,500,375,pistol,51,38,467,353
1726.jpg,500,333,pistol,76,22,419,303
1726.jpg,500,333,pistol,54,202,425,290
1727.jpg,500,172,pistol,5,6,239,167
1727.jpg,500,172,pistol,262,7,493,164
1728.jpg,500,375,pistol,313,122,383,157
1729.jpg,500,333,pistol,1,115,390,327
1730.jpg,500,333,pistol,134,88,446,281
1731.jpg,500,333,pistol,26,45,450,274
1732.jpg,400,272,pistol,45,78,165,130
1733.jpg,400,600,pistol,89,84,304,198
1733.jpg,400,600,pistol,15,319,374,590
1734.jpg,500,375,pistol,1,86,209,227
1734.jpg,500,375,pistol,322,88,497,223
1735.jpg,500,375,pistol,1,32,308,375
1736.jpg,500,264,pistol,30,24,480,237
1737.jpg,500,375,pistol,35,26,485,235
1738.jpg,500,375,pistol,54,63,462,312
1739.jpg,500,376,pistol,32,47,474,323
1740.jpg,500,313,pistol,21,3,410,277
1741.jpg,500,376,pistol,28,54,450,331
1742.jpg,500,376,pistol,20,59,454,347
1743.jpg,500,376,pistol,16,35,461,345
1744.jpg,450,300,pistol,82,17,317,190
1745.jpg,500,350,pistol,12,19,492,330
1746.jpg,378,500,pistol,8,32,372,475
1747.jpg,500,478,pistol,16,20,489,457
1748.jpg,500,323,pistol,7,29,476,296
1749.jpg,413,423,pistol,100,90,375,393
1750.jpg,1131,744,pistol,19,12,1105,727
1751.jpg,600,443,pistol,61,114,309,262
1752.jpg,600,450,pistol,162,59,520,312
1753.jpg,500,375,pistol,76,80,390,375
1754.jpg,450,326,pistol,9,2,449,325
1755.jpg,500,300,pistol,23,55,486,281
1756.jpg,401,317,pistol,51,72,345,301
1757.jpg,400,343,pistol,25,39,399,278
1757.jpg,400,343,pistol,5,7,382,249
1758.jpg,170,127,pistol,2,47,162,119
1759.jpg,400,300,pistol,2,16,105,157
1759.jpg,400,300,pistol,192,43,317,129
1759.jpg,400,300,pistol,243,77,396,227
1760.jpg,242,375,pistol,41,160,91,270
1761.jpg,376,472,pistol,127,264,355,453
1762.jpg,508,256,pistol,13,14,496,243
1763.jpg,1000,632,pistol,19,32,1000,612
1764.jpg,500,391,pistol,63,78,457,297
1765.jpg,350,277,pistol,14,9,331,259
1766.jpg,400,287,pistol,19,17,378,268
1767.jpg,500,389,pistol,32,10,459,344
1768.jpg,359,251,pistol,28,44,336,244
1769.jpg,400,268,pistol,2,2,400,229
1770.jpg,320,240,pistol,24,24,310,186
1771.jpg,300,403,pistol,4,24,280,360
1772.jpg,331,281,pistol,28,21,299,273
1773.jpg,461,332,pistol,14,20,424,293
1774.jpg,463,323,pistol,18,17,433,291
1775.jpg,457,331,pistol,11,15,430,296
1776.jpg,559,455,pistol,6,13,481,445
1777.jpg,1920,1200,pistol,408,233,1836,1075
1778.jpg,1920,1200,pistol,640,50,1257,1141
1779.jpg,1920,1200,pistol,645,150,1919,1196
1780.jpg,240,160,pistol,40,39,217,99
1781.jpg,240,160,pistol,19,45,223,100
1782.jpg,240,160,pistol,24,37,218,111
1783.jpg,470,600,pistol,26,146,456,467
1784.jpg,1920,1080,pistol,1008,64,1102,243
1784.jpg,1920,1080,pistol,1355,726,1472,953
1785.jpg,160,89,pistol,22,1,158,70
1786.jpg,160,89,pistol,6,31,159,61
1787.jpg,2560,1600,pistol,698,142,2551,1015
1787.jpg,2560,1600,pistol,63,255,1766,1535
1788.jpg,325,426,pistol,92,220,193,301
1789.jpg,610,394,pistol,82,90,386,234
1790.jpg,610,404,pistol,124,65,320,403
1791.jpg,220,135,pistol,97,19,160,49
1792.jpg,1400,1050,pistol,80,121,1315,1001
1793.jpg,1440,900,pistol,408,45,1240,883
1794.jpg,1024,576,pistol,130,64,866,477
1795.jpg,379,261,pistol,6,2,365,251
1796.jpg,1280,853,pistol,106,123,1097,688
1797.jpg,1280,853,pistol,134,99,1127,851
1798.jpg,1280,853,pistol,45,65,1232,791
1799.jpg,1280,853,pistol,64,103,1235,752
1800.jpg,300,202,pistol,199,73,281,104
1801.jpg,900,599,pistol,268,97,557,447
1801.jpg,900,599,pistol,134,107,465,592
1802.jpg,640,446,pistol,160,95,186,131
1803.jpg,1300,956,pistol,401,169,495,278
1804.jpg,1300,956,pistol,513,191,571,250
1805.jpg,346,540,pistol,205,170,238,270
1806.jpg,346,540,pistol,165,129,280,361
1807.jpg,800,430,pistol,339,159,405,248
1808.jpg,615,409,pistol,391,166,584,325
1809.jpg,640,500,pistol,399,191,469,253
1810.jpg,346,540,pistol,164,351,252,519
1811.jpg,866,1390,pistol,457,565,791,1226
1812.jpg,640,361,pistol,8,16,629,338
1813.jpg,482,659,pistol,113,257,223,364
1814.jpg,290,174,pistol,112,77,140,94
1814.jpg,290,174,pistol,166,30,190,46
1815.jpg,392,500,pistol,159,385,250,481
1816.jpg,567,794,pistol,23,174,223,471
1816.jpg,567,794,pistol,260,356,552,666
1817.jpg,640,444,pistol,172,200,288,389
1818.jpg,512,364,pistol,144,233,183,285
1819.jpg,309,203,pistol,74,60,255,174
1820.jpg,1024,1024,pistol,1,219,894,968
1821.jpg,1024,1024,pistol,1,207,851,818
1822.jpg,1024,1024,pistol,4,135,939,519
1823.jpg,1024,1024,pistol,1,216,845,577
1824.jpg,600,337,pistol,217,124,420,336
1825.jpg,283,296,pistol,219,118,269,154
1826.jpg,396,263,pistol,126,106,158,134
1827.jpg,396,286,pistol,132,84,219,131
1828.jpg,750,563,pistol,38,32,703,466
1829.jpg,300,214,pistol,6,32,299,170
1830.jpg,640,401,pistol,43,74,409,322
1831.jpg,259,194,pistol,27,23,92,48
1832.jpg,310,282,pistol,100,114,121,135
1833.jpg,640,480,pistol,226,6,508,472
1834.jpg,895,449,pistol,544,274,652,356
1834.jpg,895,449,pistol,402,339,446,446
1835.jpg,660,401,pistol,191,140,344,258
1836.jpg,450,291,pistol,47,15,400,275
1837.jpg,610,915,pistol,151,183,207,232
1837.jpg,610,915,pistol,401,186,433,235
1837.jpg,610,915,pistol,80,506,125,557
1837.jpg,610,915,pistol,391,515,422,593
1837.jpg,610,915,pistol,76,838,111,904
1838.jpg,1500,897,pistol,40,44,1457,877
1839.jpg,400,500,pistol,152,40,384,420
1840.jpg,500,371,pistol,211,32,425,125
1841.jpg,2272,1704,pistol,1,362,2266,1704
1842.jpg,380,380,pistol,116,8,260,352
1843.jpg,550,384,pistol,49,72,467,323
1844.jpg,481,333,pistol,16,11,465,315
1845.jpg,640,476,pistol,1,33,640,389
1846.jpg,475,356,pistol,69,47,304,268
1847.jpg,481,354,pistol,46,129,61,151
1847.jpg,481,354,pistol,29,231,46,258
1848.jpg,300,269,pistol,27,95,76,172
1849.jpg,600,375,pistol,247,102,526,334
1850.jpg,575,315,pistol,245,89,318,127
1851.jpg,700,467,pistol,229,163,304,313
1852.jpg,648,369,pistol,45,1,171,250
1853.jpg,1280,720,pistol,690,465,909,636
1854.jpg,600,420,pistol,166,148,242,260
1855.jpg,640,360,pistol,65,89,117,125
1856.jpg,1300,1048,pistol,587,308,725,400
1857.jpg,1079,685,pistol,208,330,317,507
1858.jpg,906,706,pistol,332,188,401,289
1859.jpg,2592,1944,pistol,1144,874,1300,1254
1860.jpg,640,480,pistol,185,167,403,288
1861.jpg,1300,1134,pistol,230,618,685,996
1862.jpg,1300,706,pistol,549,215,830,409
1863.jpg,320,180,pistol,38,16,273,159
1864.jpg,1169,794,pistol,24,72,1133,778
1865.jpg,916,526,pistol,8,13,901,510
1866.jpg,517,264,pistol,274,157,359,202
1867.jpg,640,446,pistol,1,1,640,425
1868.jpg,450,333,pistol,191,120,247,199
1869.jpg,426,282,pistol,37,99,158,200
1870.jpg,600,400,pistol,72,33,531,368
1871.jpg,640,480,pistol,397,218,451,259
1872.jpg,800,533,pistol,535,183,705,296
1873.jpg,450,381,pistol,24,47,398,309
1874.jpg,500,412,pistol,44,33,344,202
1875.jpg,800,532,pistol,345,210,603,394
1876.jpg,800,530,pistol,1,135,284,427
1877.jpg,800,492,pistol,503,221,713,356
1878.jpg,800,600,pistol,572,191,727,293
1879.jpg,500,400,pistol,20,42,411,212
1880.jpg,640,426,pistol,185,152,599,406
1881.jpg,1250,938,pistol,285,34,1097,701
1882.jpg,2212,3318,pistol,777,985,903,1374
1883.jpg,480,274,pistol,1,1,480,274
1884.jpg,500,340,pistol,176,72,440,192
1885.jpg,500,334,pistol,190,35,408,285
1886.jpg,800,430,pistol,346,65,456,394
1887.jpg,390,285,pistol,68,40,173,219
1888.jpg,800,430,pistol,347,179,448,385
1889.jpg,347,540,pistol,187,62,235,127
1890.jpg,480,605,pistol,119,141,337,383
1891.jpg,300,250,pistol,130,97,203,161
1892.jpg,470,152,pistol,24,62,249,126
1893.jpg,720,480,pistol,153,205,492,375
1894.jpg,2000,1333,pistol,354,225,1766,1225
1895.jpg,1300,960,pistol,202,252,769,638
1896.jpg,1300,1065,pistol,268,221,1200,711
1897.jpg,650,455,pistol,33,10,600,422
1898.jpg,1500,1125,pistol,859,260,1366,665
1899.jpg,640,499,pistol,182,175,246,244
1900.jpg,708,495,pistol,414,181,642,273
1901.jpg,900,600,pistol,663,171,854,254
1902.jpg,1300,1330,pistol,208,736,885,1150
1903.jpg,1300,1330,pistol,526,687,1202,1073
1904.jpg,1300,1330,pistol,522,693,1189,1091
1905.jpg,1300,1330,pistol,144,254,836,640
1906.jpg,1300,1330,pistol,146,252,842,650
1907.jpg,866,1390,pistol,161,631,559,1056
1908.jpg,843,1390,pistol,380,905,554,1048
1909.jpg,220,165,pistol,50,1,171,158
1910.jpg,635,431,pistol,257,176,333,310
1911.jpg,300,225,pistol,150,23,161,41
1912.jpg,267,300,pistol,36,150,125,204
1913.jpg,225,300,pistol,52,162,75,206
1914.jpg,788,1000,pistol,76,87,758,696
1915.jpg,302,210,pistol,38,23,189,133
1916.jpg,450,338,pistol,37,14,449,203
1916.jpg,450,338,pistol,115,204,217,285
1917.jpg,635,474,pistol,238,1,554,474
1918.jpg,3000,2208,pistol,605,631,1936,1390
1918.jpg,3000,2208,pistol,1781,1145,2881,1931
1918.jpg,3000,2208,pistol,1467,324,2853,1252
1919.jpg,1000,751,pistol,1,194,998,750
1920.jpg,1024,176,pistol,5,22,186,151
1921.jpg,351,258,pistol,4,7,339,250
1922.jpg,1000,650,pistol,35,104,940,584
1923.jpg,400,545,pistol,53,102,102,131
1924.jpg,815,516,pistol,3,3,813,512
1925.jpg,400,211,pistol,3,3,383,203
1926.jpg,640,424,pistol,35,1,640,360
1927.jpg,780,456,pistol,237,8,519,208
1928.jpg,550,310,pistol,61,33,269,164
1929.jpg,1038,1600,pistol,1,87,1034,1497
1930.jpg,1500,1289,pistol,470,201,1205,1081
1931.jpg,1500,1100,pistol,762,311,1234,863
1932.jpg,1004,1600,pistol,747,309,905,378
1933.jpg,450,320,pistol,288,78,419,224
1934.jpg,1500,1100,pistol,154,343,650,955
1935.jpg,1500,1221,pistol,141,201,958,823
1936.jpg,1500,1600,pistol,785,317,1329,958
1937.jpg,1500,1165,pistol,218,150,775,527
1938.jpg,450,412,pistol,165,196,290,287
1939.jpg,1500,1312,pistol,557,464,937,1108
1940.jpg,1500,1150,pistol,628,455,764,715
1941.jpg,1500,1180,pistol,466,193,1177,943
1942.jpg,1500,1017,pistol,350,66,1400,777
1943.jpg,1012,1600,pistol,199,100,838,1160
1944.jpg,1500,1100,pistol,250,115,1135,690
1945.jpg,1500,965,pistol,656,228,1221,647
1946.jpg,1500,1098,pistol,552,310,632,409
1947.jpg,450,406,pistol,274,36,338,121
1948.jpg,1500,1176,pistol,613,345,813,745
1949.jpg,1500,1100,pistol,662,113,824,210
1950.jpg,1500,1100,pistol,555,275,734,371
1951.jpg,300,470,pistol,96,322,132,365
1952.jpg,1001,1600,pistol,560,102,623,263
1953.jpg,1500,1100,pistol,382,355,662,491
1954.jpg,450,320,pistol,176,70,230,152
1955.jpg,1500,1100,pistol,617,81,867,585
1956.jpg,1500,1554,pistol,403,972,548,1246
1957.jpg,1001,1600,pistol,172,736,416,870
1958.jpg,1119,1600,pistol,446,236,721,695
1959.jpg,1500,1187,pistol,190,204,1138,788
1960.jpg,450,423,pistol,149,140,347,285
1961.jpg,167,150,pistol,65,118,112,146
1962.jpg,680,381,pistol,283,168,315,189
1963.jpg,341,243,pistol,43,106,177,206
1964.jpg,620,465,pistol,1,1,479,395
1965.jpg,256,197,pistol,72,61,102,112
1966.jpg,1300,956,pistol,133,327,543,651
1967.jpg,1280,720,pistol,436,300,536,426
1968.jpg,420,316,pistol,63,78,326,224
1969.jpg,2048,1152,pistol,265,140,1743,946
1970.jpg,615,409,pistol,184,224,202,272
1971.jpg,615,403,pistol,315,163,388,226
1972.jpg,450,278,pistol,136,11,422,156
1972.jpg,450,278,pistol,136,110,433,238
1973.jpg,450,221,pistol,5,6,443,213
1974.jpg,450,300,pistol,11,2,446,260
1975.jpg,1100,733,pistol,76,6,1009,726
1976.jpg,478,336,pistol,110,105,186,155
1976.jpg,478,336,pistol,29,68,80,116
1977.jpg,200,200,pistol,1,98,28,153
1978.jpg,1300,953,pistol,456,2,1220,554
1979.jpg,640,445,pistol,86,140,639,423
1980.jpg,1300,953,pistol,184,285,1298,870
1981.jpg,1300,953,pistol,1,1,1049,866
1982.jpg,640,445,pistol,1,10,640,426
1983.jpg,640,1273,pistol,69,3,576,1265
1984.jpg,680,450,pistol,73,103,496,359
1985.jpg,1067,600,pistol,577,174,611,192
1986.jpg,900,675,pistol,1,56,898,671
1987.jpg,900,675,pistol,95,39,775,643
1988.jpg,900,675,pistol,3,126,900,673
1989.jpg,620,412,pistol,302,95,607,316
1990.jpg,640,472,pistol,86,36,556,259
1991.jpg,251,188,pistol,82,85,96,109
1991.jpg,251,188,pistol,139,85,151,111
1992.jpg,720,576,pistol,141,78,230,345
1993.jpg,625,424,pistol,250,176,325,302
1994.jpg,800,532,pistol,272,186,678,340
